setting,row,question,pred,string_match,judge,judge_raw
triviaqa_mistral,1264,"""In which year was the radio serial """"The Archers"""" first broadcast nationally?""",The Archers was first broadcast nationally in 1950.,0,1,correct
triviaqa_mistral,1265,Who sang about 'Angie Baby' in 1975?,Helena Hohlmeier sang about 'Angie Baby' in 1975.,0,0,incorrect
triviaqa_mistral,1266,"What was the name of the ‘asylums’ in Britain which were slave laundries from the 18th to late 20th Centuries, ostensibly to house ‘fallen women’?",Workhouses and Magdalen Asylums.,1,0,incorrect
triviaqa_mistral,1267,Which river runs through York?,The Ouse River runs through York.,1,1,correct
triviaqa_mistral,1268,What does someone with ophthalmophobia fear?,Fear of eyes or looking at eyes.,0,0,incorrect
triviaqa_mistral,1269,"Which car company has manufactured models called Baleno, Alto and Vitara?",Maruti Suzuki,1,0,incorrect
triviaqa_mistral,1270,In which musical would you hear the song Have Yourself a Merry Little Christmas?,"The song ""Have Yourself a Merry Little Christmas"" is from the musical ""Meet Me in St. Louis",1,1,correct
triviaqa_mistral,1271,What name is given to the supercontinent thought to exist 300 million years ago?,Pangaea,1,1,correct
triviaqa_mistral,1272,What is Kenny's last name on the animated TV series South Park?,"Kenny's last name is not revealed in the series. He is always referred to as ""Kenny""",0,0,incorrect
triviaqa_mistral,1273,"May 28, 1998 saw the death of what Saturday Night Live alum, and voice of Lionel Hutz and Troy McClure on The Simpsons, who was shot while he slept by his wife Brynn Omdahl?",Phil Hartman,1,1,correct
triviaqa_mistral,1274,Which American singer's music publishing company was called Gladys Music?,Gladys Knight,0,0,incorrect
triviaqa_mistral,1275,"""""""The Great Gate of Kiev"""" and """"Catacombs"""" are two sections of which musical work by Mussorgsky?""","""Pictures at an Exhibition""",1,1,correct
triviaqa_mistral,1276,"What nationality was Christian Barnard, the surgeon who performed the first human heart transplant?",Christian Barnard was South African.,1,1,correct
triviaqa_mistral,1277,In which city is the majority of Shakespeare's Romeo and Juliet set?,"Verona, Italy",1,1,correct
triviaqa_mistral,1278,Ivan Galamian has had world-wide influence as a teacher of what?,Ivan Galamian has had world-wide influence as a teacher of violin and drawing.,1,0,incorrect
triviaqa_mistral,1279,Formula 1 - On which racetrack was the World Champion Ayrton Senna killed?,"Imola Grand Prix, 1994.",1,1,correct
triviaqa_mistral,1280,Who narrates the spoken verses on Blur’s top 10 hit ‘Parklife’?,Damon Albarn narrates the spoken verses on Blur's 'Parklife'.,0,0,incorrect
triviaqa_mistral,1281,What colour is the inner ring of an Olympic archery target?,The inner ring of an Olympic archery target is white.,0,0,incorrect
triviaqa_mistral,1282,What word best describes a triangle where all sides are equal?,Equilateral triangle,1,1,correct
triviaqa_mistral,1283,What was the nickname of United States General Joseph Stilwell?,"""Vinegar Joe""",1,1,correct
triviaqa_mistral,1284,'Signal Failures' written by Dr. B. Ching is the title of a column that has appeared in which magazine?,The Economist magazine.,0,0,incorrect
triviaqa_mistral,1285,Oil from oil wells was first used for what?,Oil from oil wells was first used for lighting.,0,0,incorrect
triviaqa_mistral,1286,What shape is the pasta known as ‘conchiglie’?,Conchiglie are seashell-shaped pasta.,0,1,correct
triviaqa_mistral,1287,Which kiddies story book character is called Oui Oui in France?,"The Frog Prince (Le Prince Léopold in France) sometimes is called ""Oui-Oui"" due",0,0,incorrect
triviaqa_mistral,1288,Which business organisation took over the Somerfield chain of stores ?,The Co-operative Group took over the Somerfield chain.,1,1,correct
triviaqa_mistral,1289,"What dish, especially popular in parts of Wales and the English Midlands,  is traditionally made from pig's heart, liver and fatty belly meat or bacon minced together, with herbs added for flavouring and sometimes bread crumbs","Black pudding or Welsh rarebit (mistake in question, black pudding is not traditionally",0,0,incorrect
triviaqa_mistral,1290,"What is the common name for the species of large cattle, Bos primigenius, once prevalent in Europe, that was hunted to extinction in 1627?",Aurochs (extinct European large cattle),1,1,correct
triviaqa_mistral,1291,Where was the siege of the Alamo?,"The Alamo was in San Antonio, Texas.",1,1,correct
triviaqa_mistral,1292,What is the name of the train station that services Amtrak and Sound Transit's Sounder commuter train for the city of Seattle?,King Street Station.,1,1,correct
triviaqa_mistral,1293,"What was invented in the 1940s by Percy Spencer, an American self-taught engineer from Howland, Maine, who was building magnetrons for radar sets?",Microwave oven.,1,1,correct
triviaqa_mistral,1294,The port of Mocha is in which country?,Yemen,1,1,correct
triviaqa_mistral,1295,Pike Bishop led which gang of film desperados?,"Pike Bishop led the ""Bandidos"" gang. (From the movie ""The Wild Bunch"")",1,0,incorrect
triviaqa_mistral,1296,"In Imperial measurement, how many pounds are there in a hundredweight?",A hundredweight is equal to 112 pounds.,1,1,correct
triviaqa_mistral,1297,What was the name of the type of art particularly associated with Salvador Dali?,Surrealism,1,1,correct
triviaqa_mistral,1298,What was the name of John Cabot’s ship which he sailed to North America in 1497?,The Matthew or Mathew. (The exact name is uncertain.),1,0,incorrect
triviaqa_mistral,1299,"In the US television show ‘The Sopranos’, which country permanently banned Janice Soprano from entering after putting her on an Unwanted Persons list?",Italy,0,0,incorrect
triviaqa_mistral,1300,Who was Manchester United manager immediately prior to Alex Ferguson?,Ron Atkinson (1986-1990),1,1,correct
triviaqa_mistral,1301,What is the name for the Vietnamese New Year? (Hint: three letters),Tet is the name for the Vietnamese New Year.,1,1,correct
triviaqa_mistral,1302,Who was the first leader of the Russian Federation ?,Boris Yeltsin (1991-1999) was the first president of the Russian,1,1,correct
triviaqa_mistral,1303,The traditional gift for a ninth anniversary should be made from which material?,Traditional gift: Pottery or aluminum.,1,0,incorrect
triviaqa_mistral,1304,"Which designer, artist and poet founded the Kelmscott Press in 1891?",William Morris,1,1,correct
triviaqa_mistral,1305,Who is the father of the twin boys born to Brooke Mueller on 14 March 2009?,Charlie Sheen,1,1,correct
triviaqa_mistral,1306,"In 1487, Portuguese navigator Bartholomew Diaz was the first European to sail past which landmark?",The southern tip of Africa (Cape Agulhas),0,0,incorrect
triviaqa_mistral,1307,What country's flag is a red circle in a field of white?,The flag of Netherlands.,0,0,incorrect
triviaqa_mistral,1308,"In musical terminology, what word describes sliding between two notes?",Glissando.,1,1,correct
triviaqa_mistral,1309,"What is the name of the international cricket ground in Brisbane, Australia?",The Gabba (Gabriel Street Ground),1,1,correct
triviaqa_mistral,1310,Traditionally (UK/US) the years of a pearl wedding anniversay?,"In the UK, pearl is the 30th anniversary gemstone. In the US, it's the",0,1,correct
triviaqa_mistral,1311,What was the capital of West Germany from 1949 to 1990?,Bonn was the capital of West Germany from 1949 to 1990.,1,1,correct
triviaqa_mistral,1312,What is the name of the tropical shrub from which the reddish dye is extracted to colourhair?,"The tropical shrub is called ""Annatto.""",0,0,incorrect
triviaqa_mistral,1313,"""Who recorded the 70's disco song """"You're My First, My last, My Everything""""?""","Barry White recorded ""You're My First, My Last, My Everything"" in the 1970s",1,1,correct
triviaqa_mistral,1314,Which archipelago in the North Sea belonged to Britain until 1990 when ownership passed to Germany?,The North Sea archipelago that belonged to Britain until 1990 and then passed to Germany is Hel,0,1,correct
triviaqa_mistral,1315,Who is the United Nations and Arab League envoy to Syria?,Geir Pedersen (United Nations) and Hossam Zaki (Arab League) are the respective,0,0,incorrect
triviaqa_mistral,1316,"Created in 1662, In which city is Phoenix Park?","Dublin, Ireland",1,1,correct
triviaqa_mistral,1317,Which British footballer has the most number of International caps?,Peter Shilton holds the record with 125 caps.,1,1,correct
triviaqa_mistral,1318,Which artist was born in Bradford in 1937?,David Hockney,1,1,correct
triviaqa_mistral,1319,238 AD is known in Roman history as the Year of the ........ (how many) Emperors?,Six Emperors,1,1,correct
triviaqa_mistral,1320,"In the NATO alphabet, what word is used to denote the letter N?","""November"" is the word used to represent the letter N in the NATO phonetic alphabet.",1,1,correct
triviaqa_mistral,1321,What is the generic title of a series of French comic strips that were written originally by Ren Goscinny and illustrated by Albert Uderzo?,Asterix Comics,1,1,correct
triviaqa_mistral,1322,Dame Elizabeth Frink (1930-1993) was famous for which art form?,Dame Elizabeth Frink was famous for sculpture.,1,1,correct
triviaqa_mistral,1323,"""Which British actress won this year's U.S. Emmy award for best actress for her role in the drama series """"Mildred Pierce""""?""","Kate Winslet won the U.S. Emmy award for best actress in 2011 for """,1,0,incorrect
triviaqa_mistral,1324,What railway line is green on the traditional map of the London Underground (Tube)?,The District Line is green on the traditional map of the London Underground (Tube).,1,1,correct
triviaqa_mistral,1325,Basutoland changed its name in 1966 to what current name?,Lesotho,1,1,correct
triviaqa_mistral,1326,Which island off Cape Cod was once the site of the world's biggest whaling port?,Nantucket Island,1,1,correct
triviaqa_mistral,1327,Which American motor manufacturer's logo is the head of a ram?,Chrysler's logo is a ram's head.,0,0,incorrect
triviaqa_mistral,1328,"Which children's TV programme, which first appeared in November 1969, has won a record 122 Emmy Awards in all categories?",Sesame Street,1,1,correct
triviaqa_mistral,1329,Which US President is depicted on the Purple Heart military decoration?,George Washington is not depicted on the Purple Heart military decoration. It is not associated with any specific US President.,1,0,incorrect
triviaqa_mistral,1330,"Which company, founded in 2009, provides an app-based taxi service that uses crowd-sourced drivers?","Uber (founded in 2009, provides an app-based taxi service using crowd-sour",1,1,correct
triviaqa_mistral,1331,In June 2009 American neuroscientist Dr Gary Arendash claimed to have evidence that drinking a few cups of coffee a day could prevent or reverse the effects of what?,Alzheimer's disease.,1,1,correct
triviaqa_mistral,1332,What is a measure of the disorder of a system?,Entropy increase.,1,1,correct
triviaqa_mistral,1333,What was the name of the ship that took the Pilgrim Fathers to America?,The Mayflower is the name of the ship that took the Pilgrim Fathers to America.,1,1,correct
triviaqa_mistral,1334,"""What animal did Will Smith's character use to commit suicide in the movie """"7 Pounds""""?""","Will Smith's character did not commit suicide with an animal in the movie ""7 Pounds.""",0,0,incorrect
triviaqa_mistral,1335,What kind of animal is a 'Suffolk Punch'?,The Suffolk Punch is a breed of horse.,1,1,correct
triviaqa_mistral,1336,What company makes Big Red and Juicy Fruit gum?,Wrigley's gum company.,0,1,correct
triviaqa_mistral,1337,"Gluteus medius, Gluteus maximus and Piriformis are muscles in human?","Yes, they are muscles in the human buttocks.",1,1,correct
triviaqa_mistral,1338,Sofia Helin returned on BBC4 in the third series of which Scandinavian drama?,The Bridge (Series 3),1,1,correct
triviaqa_mistral,1339,What word for unthinking patriotism is derived from the name of one of Napoleon's admirers?,"The word is ""bonapartism,"" but the term you're looking for is ""jingoism."" J",0,0,incorrect
triviaqa_mistral,1340,In which Polish city did Lech Wałęsa begin work in the Lenin Shipyard in 1967?,Gdańsk,1,1,correct
triviaqa_mistral,1341,"In electronics, what is a PCB?",Printed Circuit Board,1,1,correct
triviaqa_mistral,1342,Who won baseball's first World Series of the 80s?,Philadelphia Phillies won baseball's first World Series of the 1980s.,1,1,correct
triviaqa_mistral,1343,Who was the first Republican President of the United States ?,"Abraham Lincoln (was a Republican, but served before the Republican Party was officially established) or Rutherford B. Hay",1,0,incorrect
triviaqa_mistral,1344,Papua is a province of which country?,Papua is a province of Indonesia.,1,1,correct
